# Four-sample capture, stock Android, idle vs playback, 2026-08-31
#
# The stock half of the widened block comparison, and the first capture
# of these windows on a working system. Vendor stack reached via
# 'run switch_vendor' at our U-Boot prompt plus a power cycle.
#
# STATE 1  Android idle. Source 0 already reads 0x03000013 at rest.
# STATE 2  com.softwinner.TvdVideo playing a 1280x720 H.264 clip with a
#          silent AAC track, VISUALLY CONFIRMED on the panel by the
#          operator, decoder logging QueueBufferToShow, and the AFBD
#          buffer ring cycling (0x01500000/0x01B00000/0x00400000/...).
#
# POSITIVE CONTROL PASSED: AFBD Y/C bases classify free-running here
# (cycling ring) and state-driven on the Linux side (installed once), so
# both captures observed their real states.
#
# Read with hidtvreg-read via /dev/hidtvreg, byte-identical format to
# mmio-read, so it diffs line-for-line against
# linux-mips-alive-decd-4sample-2026-08-31.txt.
#
== state1-a
05180c14 0x00000000
05180c18 0x00000000
05180c1c 0x00000000
05180c20 0x00000000
05180c24 0x00000000
05180c28 0x00000000
05180c2c 0x00000000
05180c30 0x00000000
05180c34 0x00000000
05180c38 0x00000000
05180c3c 0x00000000
05180c40 0x00000000
05180c44 0x00000000
05180c48 0x00000000
05180c4c 0x00000000
05180c50 0x00000000
05180c54 0x00000000
05180c58 0x00000000
05180c5c 0x00000000
05180c60 0x00000000
05180c64 0x00000000
05180c68 0x00000000
05180c6c 0x00000000
05180c70 0x00000000
05180c74 0x00000000
05180c78 0x00000000
05180c7c 0x00000000
05180c80 0x00000000
05180c84 0x00000000
05180c88 0x00000000
05180c8c 0x00000000
05180c90 0x00000000
05180c94 0x00000000
05180c98 0x00000000
05180c9c 0x00000000
05180ca0 0x00000000
05180ca4 0x00000000
05180ca8 0x00000000
05180cac 0x00000000
05180cb0 0x00000000
05180cb4 0x00000000
05180cb8 0x00000000
05180cbc 0x00000000
05180cc0 0x00000000
05180cc4 0x00000000
05180cc8 0x00000000
05180ccc 0x00000000
05180cd0 0x00000000
05180cd4 0x00000000
05180cd8 0x00000000
05180cdc 0x00000000
05180ce0 0x00000000
05180ce4 0x00000000
05180ce8 0x00000000
05180cec 0x00000000
05180cf0 0x00000000
05180cf4 0x00000000
05180cf8 0x00000000
05180cfc 0x00000000
05180d00 0x00000000
05180d04 0x00000000
05180d08 0x00000000
05180d0c 0x00000000
05180d10 0x00000000
05180d14 0x00000000
05180d18 0x00000000
05180d1c 0x00000000
05180d20 0x00000000
05180d24 0x00000000
05180d28 0x00000000
05180d2c 0x00000000
05180d30 0x00000000
05180d34 0x00000000
05180d38 0x00000000
05180d3c 0x00000000
05180d40 0x00000000
05180d44 0x00000000
05180d48 0x00000000
05180d4c 0x00000000
05180d50 0x00000000
05180d54 0x00000000
05180d58 0x00000000
05180d5c 0x00000000
05180d60 0x00000000
05180d64 0x00000000
05180d68 0x00000000
05180d6c 0x00000000
05180d70 0x00000000
05180d74 0x00000000
05180d78 0x00000000
05180d7c 0x00000000
05180d80 0x00000000
05180d84 0x00000000
05180d88 0x00000000
05180d8c 0x00000000
05180d90 0x00000000
05180d94 0x00000000
05180d98 0x00000000
05180d9c 0x00000000
05180da0 0x00000000
05180da4 0x00000000
05180da8 0x00000000
05180dac 0x00000000
05180db0 0x00000000
05180db4 0x00000000
05180db8 0x00000000
05180dbc 0x00000000
05180dc0 0x00000000
05180dc4 0x00000000
05180dc8 0x00000000
05180dcc 0x00000000
05180dd0 0x00000000
05180dd4 0x00000000
05180dd8 0x00000000
05180ddc 0x00000000
05180de0 0x00000000
05180de4 0x00000000
05180de8 0x00000000
05180dec 0x00000000
05180df0 0x00000000
05180df4 0x00000000
05180df8 0x00000000
05180dfc 0x00000000
05180e00 0x00000000
05180e04 0x00000000
05180e08 0x00000000
05180e0c 0x00000000
05180e10 0x00000000
05180e14 0x00000000
05180e18 0x00000000
05180e1c 0x00000000
05180e20 0x00000000
05180e24 0x00000000
05180e28 0x00000000
05180e2c 0x00000000
05180e30 0x00000000
05180e34 0x00000000
05180e38 0x00000000
05180e3c 0x00000000
05180e40 0x00000000
05180e44 0x00000000
05180e48 0x00000000
05180e4c 0x00000000
05180e50 0x00000000
05180e54 0x00000000
05180e58 0x00000000
05180e5c 0x00000000
05180e60 0x00000000
05180e64 0x00000000
05180e68 0x00000000
05180e6c 0x00000000
05180e70 0x00000000
05180e74 0x00000000
05180e78 0x00000000
05180e7c 0x00000000
05180e80 0x00000000
05180e84 0x00000000
05180e88 0x00000000
05180e8c 0x00000000
05180e90 0x00000000
05180e94 0x00000000
05180e98 0x00000000
05180e9c 0x00000000
05180ea0 0x00000000
05180ea4 0x00000000
05180ea8 0x00000000
05180eac 0x00000000
05180eb0 0x00000000
05180eb4 0x00000000
05180eb8 0x00000000
05180ebc 0x00000000
05180ec0 0x00000000
05180ec4 0x00000000
05180ec8 0x00000000
05180ecc 0x00000000
05180ed0 0x00000000
05180ed4 0x00000000
05180ed8 0x00000000
05180edc 0x00000000
05180ee0 0x00000000
05180ee4 0x00000000
05180ee8 0x00000000
05180eec 0x00000000
05180ef0 0x00000000
05180ef4 0x00000000
05180ef8 0x00000000
05180efc 0x00000000
05180f00 0x00000000
05180f04 0x00000000
05180f08 0x00000000
05180f0c 0x00000000
05180f10 0x00000000
05180f14 0x00000000
05180f18 0x00000000
05180f1c 0x00000000
05180f20 0x00000000
05180f24 0x00000000
05180f28 0x00000000
05180f2c 0x00000000
05180f30 0x00000000
05180f34 0x00000000
05180f38 0x00000000
05180f3c 0x00000000
05180f40 0x00000000
05180f44 0x00000000
05180f48 0x00000000
05180f4c 0x00000000
05180f50 0x00000000
05180f54 0x00000000
05180f58 0x00000000
05180f5c 0x00000000
05180f60 0x00000000
05180f64 0x00000000
05180f68 0x00000000
05180f6c 0x00000000
05180f70 0x00000000
05180f74 0x00000000
05180f78 0x00000000
05180f7c 0x00000000
05180f80 0x00000000
05180f84 0x00000000
05180f88 0x00000000
05180f8c 0x00000000
05180f90 0x00000000
05180f94 0x00000000
05180f98 0x00000000
05180f9c 0x00000000
05180fa0 0x00000000
05180fa4 0x00000000
05180fa8 0x00000000
05180fac 0x00000000
05180fb0 0x00000000
05180fb4 0x00000000
05180fb8 0x00000000
05180fbc 0x00000000
05180fc0 0x00000000
05180fc4 0x00000000
05180fc8 0x00000000
05180fcc 0x00000000
05180fd0 0x00000000
05180fd4 0x00000000
05180fd8 0x00000000
05180fdc 0x00000000
05180fe0 0x00000000
05180fe4 0x00000000
05180fe8 0x00000000
05180fec 0x00000000
05180ff0 0x00000000
05180ff4 0x00000000
05180ff8 0x00000000
05180ffc 0x00000000
05140000 0x0007FFFF
05140004 0x80000000
05140008 0x0C2030C0
0514000c 0x000C0C00
05140010 0x0C000C80
05140014 0x0000C040
05140018 0x0C000C00
0514001c 0x000000C0
05140020 0x00000406
05140024 0x00030C0C
05140028 0x0000000C
0514002c 0x021C03C0
05140030 0x00000003
05140034 0xB0000040
05140038 0x00000000
0514003c 0x00010001
05140040 0x00010001
05140044 0x00010001
05140048 0x00000001
0514004c 0x00000000
05140050 0x00000000
05140054 0x40000080
05140058 0x00000002
0514005c 0x00000000
05140060 0x00000000
05140064 0x00000000
05140068 0x00000000
0514006c 0x00000000
05140070 0x00000000
05140074 0x00000000
05140078 0x00000000
0514007c 0x00000000
05140080 0x00000000
05140084 0x00000000
05140088 0x00000000
0514008c 0x00000000
05140090 0x00000000
05140094 0x00000000
05140098 0x00000000
0514009c 0x00000000
051400a0 0x00000000
051400a4 0x00000000
051400a8 0x00000000
051400ac 0x00000000
051400b0 0x00000000
051400b4 0x00000000
051400b8 0x00000000
051400bc 0x00000000
051400c0 0x00000000
051400c4 0x00000000
051400c8 0x00000000
051400cc 0x00000000
051400d0 0x00000000
051400d4 0x00000000
051400d8 0x00000000
051400dc 0x00000000
051400e0 0x00000000
051400e4 0x00000000
051400e8 0x00000000
051400ec 0x00000000
051400f0 0x00000000
051400f4 0x00000000
051400f8 0x00000000
051400fc 0x00000000
05140100 0x03808080
05140104 0x05000000
05140108 0x02D00000
0514010c 0x00000000
05140110 0x00000000
05140114 0x00000000
05140118 0x00000000
0514011c 0x02D08002
05140120 0x00000000
05140124 0x05000000
05140128 0x02D00000
0514012c 0x00000000
05140130 0x00000000
05140134 0x00000000
05140138 0x00000000
0514013c 0x078A018B
05140140 0x08035800
05140144 0x08087008
05140148 0x000002D0
0514014c 0x00000500
05140150 0x000000B0
05140154 0x00000000
05140158 0x00000000
0514015c 0x00000000
05140160 0x000002D0
05140164 0x00000500
05140168 0x42000000
0514016c 0x0000000A
05140170 0x02000000
05140174 0x00000200
05140178 0x00000000
0514017c 0x0F430400
05140180 0x04000E2A
05140184 0x00000742
05140188 0x00000400
0514018c 0x00000629
05140190 0x00000000
05140194 0x0000000B
05140198 0x00000000
0514019c 0x00000000
051401a0 0x02000200
051401a4 0x009405B9
051401a8 0x0CD801B3
051401ac 0x0F0F0417
051401b0 0x0F9F0C48
051401b4 0x00000417
051401b8 0x00000000
051401bc 0x00000000
051401c0 0x03C0021C
051401c4 0x00000000
051401c8 0x00000000
051401cc 0x00000000
051401d0 0x00000000
051401d4 0x00000000
051401d8 0x00000000
051401dc 0x00000000
051401e0 0x00000000
051401e4 0x00000000
051401e8 0x00000000
051401ec 0x00000000
051401f0 0x00000000
051401f4 0x00000000
051401f8 0x00000000
051401fc 0x00000000
05140200 0x00400040
05140204 0x088A088A
05140208 0x0780088A
0514020c 0x07800780
05140210 0x00001000
05140214 0x00000000
05140218 0x00001000
0514021c 0x00000000
05140220 0x00001000
05140224 0x80480040
05140228 0x08700F00
0514022c 0x00000000
05140230 0x00000000
05140234 0x00000000
05140238 0x00000000
0514023c 0x00000000
05140240 0x00000000
05140244 0x00000000
05140248 0x00000000
0514024c 0x00000000
05140250 0x00000000
05140254 0x00000000
05140258 0x00000000
0514025c 0x08000800
05140260 0x00000800
05140264 0x01000280
05140268 0x00000080
0514026c 0x02000133
05140270 0x013D0100
05140274 0x00000000
05140278 0x08000800
0514027c 0x00000800
05140280 0x01000280
05140284 0x00000080
05140288 0x02000133
0514028c 0x013D0100
05140290 0x00000000
05140294 0x00000000
05140298 0x00000000
0514029c 0x00000000
051402a0 0x00000000
051402a4 0x00000000
051402a8 0x00000000
051402ac 0x00000000
051402b0 0x00000000
051402b4 0x00000000
051402b8 0x00000000
051402bc 0x00000000
051402c0 0x00000000
051402c4 0x00000000
051402c8 0x00000000
051402cc 0x00000000
051402d0 0x00000000
051402d4 0x00040000
051402d8 0x800C0008
051402dc 0x0000000E
051402e0 0x00000040
051402e4 0x0000009C
051402e8 0x00000126
051402ec 0x000001E1
051402f0 0x000002CE
051402f4 0x000003F0
051402f8 0x00000548
051402fc 0x000006D8
05140300 0x71717371
05140304 0x71717771
05140308 0x73710000
0514030c 0x2D2C5B08
05140310 0x30000000
05140314 0xFF0055FF
05140318 0x0055FF00
0514031c 0x55FF0055
05140320 0xFF0055FF
05140324 0x00550055
05140328 0x1D2F008C
0514032c 0x10000000
05140330 0xFF0055FF
05140334 0x0055FF00
05140338 0x55FF0055
0514033c 0xFF0055FF
05140340 0x333A0422
05140344 0x30000000
05140348 0xFF0055FF
0514034c 0x0055FF00
05140350 0x55FF0055
05140354 0xFF0055FF
05140358 0x00550855
0514035c 0x362F0A7B
05140360 0x1A000000
05140364 0xFF0055FF
05140368 0x0055FF00
0514036c 0x55FF0055
05140370 0xFF0055FF
05140374 0x36101160
05140378 0x30000000
0514037c 0xFF0066FF
05140380 0x0055FF00
05140384 0x55FF0055
05140388 0xFF0055FF
0514038c 0x00550866
05140390 0xAA1017FF
05140394 0x1C000000
05140398 0xFF0065FF
0514039c 0x0066FF00
051403a0 0x66FF0055
051403a4 0xFF0055FF
051403a8 0x661F2D3D
051403ac 0x10000000
051403b0 0xFF0055FF
051403b4 0x0055FF00
051403b8 0x55FF0055
051403bc 0xFF0055FF
051403c0 0x00550055
051403c4 0x4D0039ED
051403c8 0x20000000
051403cc 0xFF0055FF
051403d0 0x0055FF00
051403d4 0x56FF0055
051403d8 0xFF0055FF
051403dc 0x4C204395
051403e0 0x10000000
051403e4 0xFF0055FF
051403e8 0x0055FF00
051403ec 0x55FF0055
051403f0 0xFF0055FF
051403f4 0x00550055
051403f8 0x6F194D3D
051403fc 0x20000000
05140400 0xFF0055FF
05140404 0x0055FF00
05140408 0x55FF0055
0514040c 0xFF0055FF
05140410 0x001954F6
05140414 0x421A0000
05140418 0x000000FF
0514041c 0x00550000
05140420 0x00000000
05140424 0xFF005500
05140428 0x00000000
0514042c 0x00005860
05140430 0x0F000000
05140434 0x000000FF
05140438 0x00550000
0514043c 0x00000000
05140440 0xFF005500
05140444 0x00000000
05140448 0xC0808080
0514044c 0x04020810
05140450 0x0808481F
05140454 0x008080F0
05140458 0x00000FFF
0514045c 0x08000FFF
05140460 0x00000000
05140464 0x00000000
05140468 0x00000000
0514046c 0x00000000
05140470 0x00000000
05140474 0x00000000
05140478 0x00000000
0514047c 0x00000000
05140480 0x00001400
05140484 0xC0000000
05140488 0x01B603EF
0514048c 0x03F6018F
05140490 0x006600C4
05140494 0x02EE08A2
05140498 0x8D070753
0514049c 0x03670B71
051404a0 0x012801E0
051404a4 0x064F082F
051404a8 0x02F0076F
051404ac 0x00C00000
051404b0 0x00000000
051404b4 0x00000000
051404b8 0x00000000
051404bc 0x00000000
051404c0 0x00000000
051404c4 0x00000000
051404c8 0x00000000
051404cc 0x00000000
051404d0 0x00000000
051404d4 0x00000000
051404d8 0x00000000
051404dc 0x00000000
051404e0 0x00000000
051404e4 0x00000000
051404e8 0x00000000
051404ec 0x00000000
051404f0 0x00000000
051404f4 0x00000000
051404f8 0x00000000
051404fc 0x00000000
05140500 0x00000000
05140504 0x00080008
05140508 0x144C0000
0514050c 0x02000031
05140510 0x00000088
05140514 0x00000000
05140518 0x050002D0
0514051c 0x00000000
05140520 0x0FFF0FFF
05140524 0x00000000
05140528 0x050002D0
0514052c 0x00000000
05140530 0x03C00438
05140534 0x00000000
05140538 0x00000000
0514053c 0x010000FF
05140540 0xD4146088
05140544 0x00000001
05140548 0x00002020
0514054c 0x00000000
05140550 0x10331033
05140554 0x9158FF00
05140558 0x00006600
0514055c 0x00000000
05140560 0x00000000
05140564 0x00029204
05140568 0x80802001
0514056c 0x20181008
05140570 0x40383028
05140574 0x60585048
05140578 0x80787068
0514057c 0x4490C41C
05140580 0x02D08F1A
05140584 0xD5143CCD
05140588 0xA25FD5A4
0514058c 0x825E670D
05140590 0xA0989088
05140594 0xC0B8B0A8
05140598 0xE0D8D0C8
0514059c 0xFFF8F0E8
051405a0 0xA6B9322B
051405a4 0x6B22AAA2
051405a8 0x0B24C16E
051405ac 0x9FDFF5FD
051405b0 0xFFFE1F0B
051405b4 0x80000000
051405b8 0x02090003
051405bc 0x00000080
051405c0 0x80000000
051405c4 0xFF010000
051405c8 0x00000000
051405cc 0x00000000
051405d0 0x00000000
051405d4 0x00000000
051405d8 0x00000000
051405dc 0x00000000
051405e0 0x00000000
051405e4 0x00000000
051405e8 0x00000000
051405ec 0x00000000
051405f0 0x00000000
051405f4 0x00000000
051405f8 0x00000000
051405fc 0x00000000
05140600 0x0910058F
05140604 0x0910058F
05140608 0x019A0180
0514060c 0x00000000
05140610 0x00000180
05140614 0x00FC0001
05140618 0x04890023
0514061c 0x00080459
05140620 0x0BB800A4
05140624 0x02F20063
05140628 0x001E004F
0514062c 0x0096001D
05140630 0x000A000F
05140634 0x00000000
05140638 0x00109BE8
0514063c 0x00014979
05140640 0x00004C07
05140644 0x0016B946
05140648 0x00704978
0514064c 0x00055910
05140650 0x0007148F
05140654 0x00039479
05140658 0x00011E8B
0514065c 0x000301AC
05140660 0x00036F4B
05140664 0x00010085
05140668 0x000050D7
0514066c 0x00005BB6
05140670 0x00000000
05140674 0x00000000
05140678 0x00000000
0514067c 0x01290007
05140680 0x00110019
05140684 0x000A0022
05140688 0x0016000D
0514068c 0x00040007
05140690 0x00190014
05140694 0x00130029
05140698 0x00000000
0514069c 0x00000000
051406a0 0x0006D17B
051406a4 0x00002D00
051406a8 0x000075BF
051406ac 0x00008044
051406b0 0x00003EDE
051406b4 0x000113AF
051406b8 0x0000C25E
051406bc 0x00008001
051406c0 0x0000228C
051406c4 0x00003F03
051406c8 0x0000620F
051406cc 0x0000B859
051406d0 0x000092E4
051406d4 0x00012815
051406d8 0x00000000
051406dc 0x00000000
051406e0 0x00000000
051406e4 0x00000000
051406e8 0x00000000
051406ec 0x00000000
051406f0 0x00000000
051406f4 0x00000000
051406f8 0x00000000
051406fc 0x00000000
05140700 0x00000EFF
05140704 0x00000FFF
05140708 0x02000200
0514070c 0x00000000
05140710 0x00000200
05140714 0x00FC0000
05140718 0x00002000
0514071c 0x00000000
05140720 0x0A002400
05140724 0x00000000
05140728 0x00000280
0514072c 0x00200000
05140730 0x0A001830
05140734 0x80448000
05140738 0x40000000
0514073c 0x00181000
05140740 0x20125000
05140744 0x00010110
05140748 0x12200000
0514074c 0x82040402
05140750 0x00008000
05140754 0x02080234
05140758 0x22410000
0514075c 0x24010084
05140760 0x00002000
05140764 0x00913000
05140768 0x01020100
0514076c 0x4B041000
05140770 0x00100001
05140774 0x00000000
05140778 0x00000001
0514077c 0x00500400
05140780 0x02000000
05140784 0x04400000
05140788 0x80000000
0514078c 0x00802002
05140790 0x04000002
05140794 0x02000001
05140798 0x00000000
0514079c 0x80040014
051407a0 0x00000400
051407a4 0x00000000
051407a8 0x00020004
051407ac 0x04A000A0
051407b0 0x10001484
051407b4 0x00040020
051407b8 0x00200000
051407bc 0x82000000
051407c0 0x20000088
051407c4 0x88000001
051407c8 0x00C000A0
051407cc 0x11010000
051407d0 0x048040A0
051407d4 0x20800000
051407d8 0x00000000
051407dc 0x00000000
051407e0 0x00000000
051407e4 0x00000000
051407e8 0x00000000
051407ec 0x00000000
051407f0 0x00000000
051407f4 0x00000000
051407f8 0x00000000
051407fc 0x00000000
05140800 0x000008A1
05140804 0x00000AA5
05140808 0x00000CE4
0514080c 0x00000F5F
05140810 0x00001218
05140814 0x0000150F
05140818 0x00001845
0514081c 0x00001BBC
05140820 0x00001F73
05140824 0x0000236C
05140828 0x000027A8
0514082c 0x00002C26
05140830 0x000030E8
05140834 0x000035EE
05140838 0x00003B39
0514083c 0x000040CA
05140840 0x000046A0
05140844 0x00004CBE
05140848 0x00005322
0514084c 0x000059CE
05140850 0x000060C2
05140854 0x000067FF
05140858 0x00006F85
0514085c 0x00007755
05140860 0x00007F6F
05140864 0x000087D3
05140868 0x00009082
0514086c 0x0000997C
05140870 0x0000A2C3
05140874 0x0000AC55
05140878 0x0000B634
0514087c 0x0000C060
05140880 0x0000CAD9
05140884 0x0000D5A0
05140888 0x0000E0B6
0514088c 0x0000EC19
05140890 0x0000F7CC
05140894 0x000103CD
05140898 0x0001101E
0514089c 0x00011CBF
051408a0 0x000129B0
051408a4 0x000136F1
051408a8 0x00014483
051408ac 0x00015267
051408b0 0x0001609C
051408b4 0x00016F22
051408b8 0x00017DFA
051408bc 0x00018D25
051408c0 0x00019CA3
051408c4 0x0001AC73
051408c8 0x0001BC97
051408cc 0x0001CD0E
051408d0 0x0001DDD8
051408d4 0x0001EEF7
051408d8 0x0001FFFF
051408dc 0x0001FFFF
051408e0 0x00000000
051408e4 0x00000000
051408e8 0x00000000
051408ec 0x00000000
051408f0 0x00000000
051408f4 0x00000000
051408f8 0x00000000
051408fc 0x00000000
05140900 0x00000000
05140904 0x00000000
05140908 0x00000000
0514090c 0x00000000
05140910 0x00000000
05140914 0x00000000
05140918 0x00000000
0514091c 0x00000000
05140920 0x00000000
05140924 0x00000000
05140928 0x00000000
0514092c 0x00000000
05140930 0x00000000
05140934 0x00000000
05140938 0x00000000
0514093c 0x00000000
05140940 0x00000000
05140944 0x00000000
05140948 0x00000000
0514094c 0x00000000
05140950 0x00000000
05140954 0x00000000
05140958 0x00000000
0514095c 0x00000000
05140960 0x00000000
05140964 0x00000000
05140968 0x00000000
0514096c 0x00000000
05140970 0x00000000
05140974 0x00000000
05140978 0x00000000
0514097c 0x00000000
05140980 0x00000000
05140984 0x00000000
05140988 0x00000000
0514098c 0x00000000
05140990 0x00000000
05140994 0x00000000
05140998 0x00000000
0514099c 0x00000000
051409a0 0x00000000
051409a4 0x00000000
051409a8 0x00000000
051409ac 0x00000000
051409b0 0x00000000
051409b4 0x00000000
051409b8 0x00000000
051409bc 0x00000000
051409c0 0x00000000
051409c4 0x00000000
051409c8 0x00000000
051409cc 0x00000000
051409d0 0x00000000
051409d4 0x00000000
051409d8 0x00000000
051409dc 0x00000000
051409e0 0x00000000
051409e4 0x00000000
051409e8 0x00000000
051409ec 0x00000000
051409f0 0x00000000
051409f4 0x00000000
051409f8 0x00000000
051409fc 0x00000000
05140a00 0x00000000
05140a04 0x00000000
05140a08 0x00000000
05140a0c 0x00000000
05140a10 0x00000000
05140a14 0x00000000
05140a18 0x00000000
05140a1c 0x00000000
05140a20 0x00000000
05140a24 0x00000000
05140a28 0x00000000
05140a2c 0x00000000
05140a30 0x00000000
05140a34 0x00000000
05140a38 0x00000000
05140a3c 0x00000000
05140a40 0x00000000
05140a44 0x00000000
05140a48 0x00000000
05140a4c 0x00000000
05140a50 0x00000000
05140a54 0x00000000
05140a58 0x00000000
05140a5c 0x00000000
05140a60 0x00000000
05140a64 0x00000000
05140a68 0x00000000
05140a6c 0x00000000
05140a70 0x00000000
05140a74 0x00000000
05140a78 0x00000000
05140a7c 0x00000000
05140a80 0x00000000
05140a84 0x00000000
05140a88 0x00000000
05140a8c 0x00000000
05140a90 0x00000000
05140a94 0x00100008
05140a98 0x00200018
05140a9c 0x00300028
05140aa0 0x00400038
05140aa4 0x004B0048
05140aa8 0x0052004F
05140aac 0x00580055
05140ab0 0x005D005B
05140ab4 0x00400060
05140ab8 0x0070005D
05140abc 0x008E0080
05140ac0 0x00A5009A
05140ac4 0x00B900AF
05140ac8 0x00CB00C2
05140acc 0x00DA00D3
05140ad0 0x00E900E2
05140ad4 0x00F700F0
05140ad8 0x00F000AF
05140adc 0x01490121
05140ae0 0x018C016C
05140ae4 0x01C301A8
05140ae8 0x01F301DC
05140aec 0x021E0209
05140af0 0x02460232
05140af4 0x026A0258
05140af8 0x01C3027B
05140afc 0x02E7026A
05140b00 0x03A9034F
05140b04 0x044403FA
05140b08 0x04C80488
05140b0c 0x053D0504
05140b10 0x05A70573
05140b14 0x060805D8
05140b18 0x06620636
05140b1c 0x06360488
05140b20 0x08830778
05140b24 0x0A3C096C
05140b28 0x0BAA0AFA
05140b2c 0x0CE90C4E
05140b30 0x0E060D7B
05140b34 0x0F0B0E8B
05140b38 0x0FFC0F85
05140b3c 0x0BAA0FFF
05140b40 0x0FFF0FFC
05140b44 0x0FFF0FFF
05140b48 0x0FFF0FFF
05140b4c 0x0FFF0FFF
05140b50 0x0FFF0FFF
05140b54 0x0FFF0FFF
05140b58 0x0FFF0FFF
05140b5c 0x0FFF0FFF
05140b60 0x00000000
05140b64 0x00000000
05140b68 0x00000000
05140b6c 0x00000000
05140b70 0x00000000
05140b74 0x00000000
05140b78 0x00000000
05140b7c 0x00000000
05140b80 0x00000000
05140b84 0x00000000
05140b88 0x00000000
05140b8c 0x00000000
05140b90 0x00000000
05140b94 0x00000000
05140b98 0x00000000
05140b9c 0x00000000
05140ba0 0x00000000
05140ba4 0x00000000
05140ba8 0x00000000
05140bac 0x00000000
05140bb0 0x00000000
05140bb4 0x00000000
05140bb8 0x00000000
05140bbc 0x00000000
05140bc0 0x00000000
05140bc4 0x00000000
05140bc8 0x00000000
05140bcc 0x00000000
05140bd0 0x00000000
05140bd4 0x00000000
05140bd8 0x00000000
05140bdc 0x00000000
05140be0 0x00000000
05140be4 0x00000000
05140be8 0x00000000
05140bec 0x00000000
05140bf0 0x00000000
05140bf4 0x00000000
05140bf8 0x00000000
05140bfc 0x00000000
05140c00 0x19323C99
05140c04 0x03033219
05140c08 0x3C990303
05140c0c 0x03641002
05140c10 0x000F0F0A
05140c14 0x0A0A0A06
05140c18 0x08080808
05140c1c 0x08080808
05140c20 0x08080800
05140c24 0x080A1A0C
05140c28 0x609C0610
05140c2c 0x00088088
05140c30 0x08088040
05140c34 0x00620A3A
05140c38 0x0314B000
05140c3c 0x07800438
05140c40 0x08207F18
05140c44 0x0F140081
05140c48 0x81100878
05140c4c 0x78800888
05140c50 0x208C5AC0
05140c54 0x40200000
05140c58 0x298034C9
05140c5c 0x00FF3055
05140c60 0x90FF2055
05140c64 0x4AAA008A
05140c68 0x00FF3055
05140c6c 0x90FF2055
05140c70 0x5090572B
05140c74 0x00FF3055
05140c78 0x90FF2055
05140c7c 0x00000000
05140c80 0x00000000
05140c84 0x00000000
05140c88 0x19326699
05140c8c 0x00000000
05140c90 0x9100EB10
05140c94 0x402CFF20
05140c98 0x80540159
05140c9c 0x01B503EF
05140ca0 0x03F6018F
05140ca4 0x006700C4
05140ca8 0x00000000
05140cac 0x00000000
05140cb0 0x00000000
05140cb4 0x00000000
05140cb8 0x00000000
05140cbc 0x00000000
05140cc0 0x00000003
05140cc4 0x00000408
05140cc8 0x00083C30
05140ccc 0x10080000
05140cd0 0x00008080
05140cd4 0x00082040
05140cd8 0x000000C0
05140cdc 0x00000008
05140ce0 0x08808020
05140ce4 0x00000000
05140ce8 0x00000000
05140cec 0x00000000
05140cf0 0x00000000
05140cf4 0x00000000
05140cf8 0x00000000
05140cfc 0x00000000
05140d00 0x66000000
05140d04 0x00000000
05140d08 0x00000000
05140d0c 0x00000000
05140d10 0x02000000
05140d14 0x3FD2F608
05140d18 0x0CE212EF
05140d1c 0xC0000000
05140d20 0x03A10000
05140d24 0x0F160200
05140d28 0x02000FA2
05140d2c 0x00000314
05140d30 0x00000200
05140d34 0x09580958
05140d38 0x00400958
05140d3c 0x03FF0000
05140d40 0x05000000
05140d44 0x02D00000
05140d48 0x00000000
05140d4c 0x00000000
05140d50 0x00000000
05140d54 0x00000000
05140d58 0x00000000
05140d5c 0x00000000
05140d60 0x00000000
05140d64 0x00000000
05140d68 0x00000000
05140d6c 0x00000000
05140d70 0x00000000
05140d74 0x00000000
05140d78 0x00000000
05140d7c 0x00000000
05140d80 0x00000000
05140d84 0x00000000
05140d88 0x00000000
05140d8c 0x00000000
05140d90 0x00000000
05140d94 0x00000000
05140d98 0x00000000
05140d9c 0x00000000
05140da0 0x00000000
05140da4 0x00000000
05140da8 0x00000000
05140dac 0x00000000
05140db0 0x00000000
05140db4 0x00000000
05140db8 0x00000000
05140dbc 0x00000000
05140dc0 0x00000000
05140dc4 0x00000000
05140dc8 0x00000000
05140dcc 0x00000000
05140dd0 0x00000000
05140dd4 0x00000000
05140dd8 0x00000000
05140ddc 0x00000000
05140de0 0x00000000
05140de4 0x00000000
05140de8 0x00000000
05140dec 0x00000000
05140df0 0x00000000
05140df4 0x00000000
05140df8 0x00000000
05140dfc 0x00000000
05140e00 0x0000FFBF
05140e04 0x0006001B
05140e08 0x033801E0
05140e0c 0x00000174
05140e10 0x001F0021
05140e14 0x050002D0
05140e18 0x00120014
05140e1c 0x00000000
05140e20 0x05500000
05140e24 0x00100200
05140e28 0x02F80000
05140e2c 0x1A8B0235
05140e30 0x1AA80229
05140e34 0x01000000
05140e38 0x0000036E
05140e3c 0x03AA017A
05140e40 0x0000009E
05140e44 0x05000500
05140e48 0x00000000
05140e4c 0x000102CF
05140e50 0x02CF0000
05140e54 0x00003010
05140e58 0x00004000
05140e5c 0x00000020
05140e60 0x00001002
05140e64 0x40000000
05140e68 0x00000002
05140e6c 0x2030000D
05140e70 0x01E8000D
05140e74 0x000001E8
05140e78 0x00000000
05140e7c 0x000003D1
05140e80 0x00000000
05140e84 0x00000000
05140e88 0x00000000
05140e8c 0x00000000
05140e90 0x00000000
05140e94 0x00000000
